post,year,traffic,fence,eco,agri,water,1km_inner,count,avg_low_temp_springautumn,avg_low_temp_summer,avg_low_temp_winter,avg_temp_springautumn,avg_temp_summer,avg_temp_winter,avg_wind_springautumn,avg_wind_summer,avg_wind_winter,max_snow_springautumn,max_snow_summer,max_snow_winter,month_total_rain_springautumn,month_total_rain_summer,month_total_rain_winter
135.6,2022,89.57055837563452,0,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
135.6,2023,86.22984972677595,0,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
135.6,2024,90.78035470668486,0,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
135.7,2019,76.25455158462576,0,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
135.7,2020,82.20725750174459,0,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
135.7,2021,86.48759175113597,0,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
135.7,2022,89.57055837563452,0,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
135.7,2023,86.22984972677595,0,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
135.7,2024,90.78035470668486,0,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
135.8,2019,76.25455158462576,0,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
135.8,2020,82.20725750174459,0,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
135.8,2021,86.48759175113597,0,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
135.8,2022,89.57055837563452,0,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
135.8,2023,86.22984972677595,0,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
135.8,2024,90.78035470668486,0,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
135.9,2019,76.25455158462576,0,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
135.9,2020,82.20725750174459,0,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
135.9,2021,86.48759175113597,0,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
135.9,2022,89.57055837563452,0,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
135.9,2023,86.22984972677595,0,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
135.9,2024,90.78035470668486,0,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.0,2019,76.25455158462576,1,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.0,2020,82.20725750174459,1,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.0,2021,86.48759175113597,1,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.0,2022,89.57055837563452,1,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.0,2023,86.22984972677595,1,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.0,2024,90.78035470668486,1,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.1,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.1,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.1,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.1,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.1,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.1,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.2,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.2,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.2,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.2,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.2,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.2,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.3,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.3,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.3,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.3,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.3,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.3,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.4,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.4,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.4,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.4,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.4,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.4,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.5,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.5,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.5,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.5,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.5,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.5,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.6,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.6,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.6,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.6,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.6,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.6,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.7,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.7,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.7,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.7,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.7,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.7,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.8,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.8,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.8,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.8,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.8,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.8,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
136.9,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
136.9,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
136.9,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
136.9,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
136.9,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
136.9,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.0,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.0,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.0,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.0,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.0,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.0,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.1,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.1,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.1,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.1,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.1,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.1,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.2,2019,76.25455158462576,1,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.2,2020,82.20725750174459,1,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.2,2021,86.48759175113597,1,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.2,2022,89.57055837563452,1,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.2,2023,86.22984972677595,1,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.2,2024,90.78035470668486,1,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.3,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.3,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.3,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.3,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.3,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.3,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.4,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.4,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.4,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.4,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.4,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.4,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.5,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.5,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.5,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.5,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.5,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.5,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.6,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.6,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.6,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.6,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.6,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.6,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.7,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.7,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.7,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.7,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.7,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.7,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.8,2019,76.25455158462576,1,0,1,1,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.8,2020,82.20725750174459,1,0,1,1,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.8,2021,86.48759175113597,1,0,1,1,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.8,2022,89.57055837563452,1,0,1,1,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.8,2023,86.22984972677595,1,0,1,1,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.8,2024,90.78035470668486,1,0,1,1,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
137.9,2019,76.25455158462576,1,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
137.9,2020,82.20725750174459,1,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
137.9,2021,86.48759175113597,1,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
137.9,2022,89.57055837563452,1,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
137.9,2023,86.22984972677595,1,0,1,0,0,0,3.9,18.65,-6.3,10.68,22.8,-0.4,1.46,1.25,1.333333333,0.0,0.0,0.0,89.1,392.9,50.33333333
137.9,2024,90.78035470668486,1,0,1,0,0,0,5.14,19.2,-3.733333333,11.32,23.725,0.833333333,1.34,1.225,1.433333333,0.0,0.0,0.0,88.6,250.05,67.03333333
138.0,2019,76.25455158462576,1,0,1,0,0,0,3.42,17.225,-6.2,10.22,21.775,-0.366666667,1.62,1.425,1.566666667,0.0,0.0,0.0,73.44,199.05,33.13333333
138.0,2020,82.20725750174459,1,0,1,0,0,0,3.04,17.7,-4.8,9.62,21.55,0.166666667,1.68,1.375,1.5,0.0,0.0,0.0,50.44,421.6,62.46666667
138.0,2021,86.48759175113597,1,0,1,0,0,0,4.16,17.575,-6.233333333,10.44,21.95,-0.266666667,1.44,1.075,1.766666667,0.0,0.0,0.0,84.0,211.525,26.36666667
138.0,2022,89.57055837563452,1,0,1,0,0,0,3.3,17.9,-9.166666667,10.5,22.2,-3.033333333,1.38,1.425,1.533333333,0.0,0.0,0.0,64.32,156.425,11.76666667
